customer_id,recency,frequency,monetary,total_orders,total_items,gross_revenue,average_order_value,average_quantity,unique_products,customer_lifetime_days,days_since_first_purchase,average_days_between_orders,max_days_between_orders,cancellation_count,cancellation_rate,cancelled_revenue,country,recent_spend_90d,historical_spend_prior,spend_trend,order_frequency_trend,recent_order_count_90d,recency_acceleration,spending_momentum,product_diversity_ratio,cancellation_revenue_ratio,purchase_frequency_rate,future_orders_90d,future_revenue_90d,churn_label,cluster,segment_name,churn_probability,predicted_future_value,revenue_at_risk
12445,329,1,301.58000000000004,1,144,301.58000000000004,301.58,144.0,20,0,329,0.0,0.0,1,0.5,8.5,Spain,0.0,301.58,0.0,0.0,0,329.0,0.0,0.1379,0.0281,1.0,1,133.4,0,2,Active Casuals,0.6299172838422497,70.91037256812032,44.67
12447,152,1,476.49,1,190,476.49,476.49,190.0,26,0,152,0.0,0.0,0,0.0,0.0,Belgium,0.0,476.49,0.0,0.0,0,152.0,0.0,0.1361,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7686232530307691,139.2456421425961,107.03
12449,0,5,3493.18,5,1758,3493.18,698.64,351.6,93,346,347,86.75,223.14,0,0.0,0.0,Belgium,1865.65,1627.53,1.1456,0.3333,2,0.0,1.1456,0.0529,0.0,0.0144,1,1342.71,0,0,Low-Value / Dormant,0.42176591959528237,726.8890091952381,306.58
12450,65,5,688.2,5,442,688.2,137.64,88.4,31,318,383,79.52,225.92,2,0.2857,21.25,Spain,197.88,490.32,0.4028,0.3333,2,0.8073,0.4028,0.07,0.0308,0.0157,0,0.0,1,2,Active Casuals,0.5252812118860999,239.60610612191024,125.86
12451,127,5,8942.18,5,6889,8942.18,1788.44,1377.8,259,311,438,77.8,138.73,2,0.2857,123.35,Switzerland,0.0,8942.18,0.0,0.0,0,1.6117,0.0,0.0376,0.0138,0.016,3,3727.7,0,3,High-Value At Risk,0.23786645587284586,3391.715994005418,806.78
12453,43,1,707.0899999999999,1,473,707.0899999999999,707.09,473.0,43,0,43,0.0,0.0,0,0.0,0.0,Austria,707.09,0.0,707.09,0.5,1,43.0,707.09,0.0907,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.4536751755768452,391.6180708012292,177.67
12454,304,4,13151.439999999999,4,6697,13151.439999999999,3287.86,1674.25,9,25,330,8.56,20.95,3,0.4286,8858.73,Spain,0.0,13151.44,0.0,0.0,0,31.7862,0.0,0.0013,0.6735,0.1538,1,3528.34,0,2,Active Casuals,0.7033948520157909,2604.578127494386,1832.05
12455,36,9,5589.45,9,2979,5589.45,621.05,331.0,181,593,630,74.24,148.8,0,0.0,0.0,Cyprus,213.06,5376.39,0.0396,0.2,2,0.4785,0.0396,0.0607,0.0,0.0152,1,290.5,0,3,High-Value At Risk,0.16438224900493012,700.0293136903045,115.07
12456,40,2,2265.4,2,1073,2265.4,1132.7,536.5,77,123,163,123.26,123.26,1,0.3333,27.15,Switzerland,1325.23,940.17,1.4081,0.3333,1,0.3219,1.4081,0.0717,0.012,0.0161,1,915.64,0,2,Active Casuals,0.2323466164384721,547.6965965597118,127.26
12457,142,4,1699.9299999999996,4,648,1699.9299999999996,424.98,162.0,37,201,344,67.22,196.04,4,0.5,312.8,Switzerland,0.0,1699.93,0.0,0.0,0,2.0814,0.0,0.057,0.1839,0.0198,4,1295.98,0,2,Active Casuals,0.554900796324699,554.3605457771663,307.62
12458,193,3,1272.01,3,750,1272.01,424.0,250.0,58,203,396,101.51,142.97,0,0.0,0.0,Switzerland,0.0,1272.01,0.0,0.0,0,1.8828,0.0,0.0772,0.0,0.0147,1,505.48,0,0,Low-Value / Dormant,0.5415758691273193,258.5910270355887,140.05
12459,514,1,454.3599999999999,1,258,454.3599999999999,454.36,258.0,23,0,514,0.0,0.0,0,0.0,0.0,Spain,0.0,454.36,0.0,0.0,0,514.0,0.0,0.0888,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8794125346057896,73.98421550529687,65.06
12460,365,1,326.65,1,170,326.65,326.65,170.0,18,0,365,0.0,0.0,0,0.0,0.0,Belgium,0.0,326.65,0.0,0.0,0,365.0,0.0,0.1053,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8528292917486837,69.8196177970571,59.54
12461,3,2,826.88,2,287,826.88,413.44,143.5,35,60,63,60.27,60.27,0,0.0,0.0,Switzerland,826.88,0.0,826.88,0.6667,2,0.049,826.88,0.1215,0.0,0.0328,0,0.0,1,0,Low-Value / Dormant,0.4205558509712401,500.7788848912511,210.61
12462,212,1,762.11,1,287,762.11,762.11,287.0,40,0,212,0.0,0.0,1,0.5,20.8,Spain,0.0,762.11,0.0,0.0,0,212.0,0.0,0.1389,0.0273,1.0,1,427.48,0,2,Active Casuals,0.690380515620239,154.6320959433226,106.75
12463,84,3,985.7900000000001,3,577,985.7900000000001,328.6,192.33,51,66,150,33.04,34.89,2,0.4,11.4,Belgium,337.84,647.95,0.5206,0.25,1,2.468,0.5206,0.0882,0.0116,0.0448,1,358.99,0,2,Active Casuals,0.3513073335987522,399.00453800776063,140.17
12464,15,6,780.55,6,81,780.55,130.09,13.5,6,203,218,40.6,83.99,0,0.0,0.0,Belgium,235.7,544.85,0.4318,0.2857,2,0.3606,0.4318,0.0732,0.0,0.0294,2,431.5,0,0,Low-Value / Dormant,0.33085431760239997,207.23523754156133,68.56
12465,78,1,440.93999999999994,1,294,440.93999999999994,440.94,294.0,26,0,78,0.0,0.0,0,0.0,0.0,Belgium,440.94,0.0,440.94,0.5,1,78.0,440.94,0.0881,0.0,1.0,1,301.25,0,0,Low-Value / Dormant,0.5870894963567322,308.35326232754176,181.03
12466,591,1,56.73,1,1,56.73,56.73,1.0,1,0,591,0.0,0.0,0,0.0,0.0,France,0.0,56.73,0.0,0.0,0,591.0,0.0,0.5,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9443516569748635,33.084593948262906,31.24
12467,332,1,132.8,1,129,132.8,132.8,129.0,9,0,332,0.0,0.0,1,0.5,132.8,USA,0.0,132.8,0.0,0.0,0,332.0,0.0,0.0692,0.9925,1.0,0,0.0,1,2,Active Casuals,0.846430585961036,51.12487177098813,43.27
12468,96,5,3670.74,5,2201,3670.74,734.15,440.2,127,495,591,123.77,210.13,5,0.5,46.19,Germany,0.0,3670.74,0.0,0.0,0,0.7694,0.0,0.0577,0.0126,0.0101,0,0.0,1,2,Active Casuals,0.29785792716574366,569.8617222783665,169.74
12469,431,2,3070.54,2,2552,3070.54,1535.27,1276.0,76,14,445,14.09,14.09,0,0.0,0.0,Thailand,0.0,3070.54,0.0,0.0,0,28.5614,0.0,0.0298,0.0,0.1333,0,0.0,1,0,Low-Value / Dormant,0.8744537805189228,198.4806064579792,173.56
12470,598,1,211.95,1,95,211.95,211.95,95.0,23,0,598,0.0,0.0,0,0.0,0.0,Unspecified,0.0,211.95,0.0,0.0,0,598.0,0.0,0.2396,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9435615802880846,38.332625001941594,36.17
12471,16,68,31210.54,68,12998,31210.54,458.98,191.15,213,625,641,9.33,52.16,46,0.4035,1713.85,Germany,2719.08,28491.46,0.0954,0.087,6,1.5486,0.0954,0.0164,0.0549,0.1086,11,8707.65,0,3,High-Value At Risk,0.03611048984848481,7111.326774558706,256.79
12472,47,17,14604.78,17,9318,14604.78,859.1,548.12,367,587,634,36.69,88.06,16,0.4848,757.94,Germany,1878.76,12726.02,0.1476,0.1111,2,1.247,0.1476,0.0394,0.0519,0.0289,2,1644.51,0,3,High-Value At Risk,0.05439909056660696,2219.7382373308074,120.75
12473,23,2,1175.75,2,853,1175.75,587.88,426.5,60,77,100,77.08,77.08,2,0.5,76.46,Germany,514.06,661.69,0.7757,0.3333,1,0.2946,0.7757,0.0703,0.065,0.0256,3,2752.3,0,2,Active Casuals,0.2886389488806013,968.5696421411916,279.57
12474,7,26,9410.72,26,5905,9410.72,361.95,227.12,285,568,575,22.72,63.32,19,0.4222,313.3,Germany,1642.93,7767.79,0.2115,0.1852,5,0.2951,0.2115,0.0483,0.0333,0.0457,5,2962.03,0,3,High-Value At Risk,0.039999491578076696,1711.69473352032,68.47
12475,318,1,426.26,1,236,426.26,426.26,236.0,25,0,318,0.0,0.0,0,0.0,0.0,Germany,0.0,426.26,0.0,0.0,0,318.0,0.0,0.1055,0.0,1.0,1,723.38,0,0,Low-Value / Dormant,0.7047935048143379,98.01419213120509,69.08
12476,50,18,10459.16,18,4355,10459.16,581.06,241.94,292,360,410,21.2,77.02,12,0.4,260.65,Germany,746.57,9712.59,0.0769,0.0526,1,2.2525,0.0769,0.067,0.0249,0.0499,5,3624.75,0,3,High-Value At Risk,0.11356547372724006,1940.8385946551937,220.41
12477,9,6,15890.66,6,4984,15890.66,2648.44,830.67,276,522,532,104.56,138.8,3,0.3333,102.73,Germany,4257.06,11633.6,0.3659,0.1429,1,0.0853,0.3659,0.0554,0.0065,0.0115,3,4385.71,0,3,High-Value At Risk,0.1691027914397552,4128.526768655908,698.15
12480,52,6,4328.17,6,2341,4328.17,721.36,390.17,146,364,416,72.81,124.03,1,0.1429,29.75,Germany,557.68,3770.49,0.1479,0.1429,1,0.7046,0.1479,0.0623,0.0069,0.0164,1,1136.68,0,0,Low-Value / Dormant,0.16678527973168805,730.0372597181154,121.76
12481,88,13,10690.95,13,6215,10690.95,822.38,478.08,213,427,516,35.66,156.07,3,0.1875,144.36,Germany,1001.21,9689.74,0.1033,0.0714,1,2.4005,0.1033,0.0343,0.0135,0.0304,2,1494.56,0,3,High-Value At Risk,0.13954866643073763,1622.9377078525201,226.48
12482,485,29,23691.4,29,27042,23691.4,816.94,932.48,42,77,562,2.76,42.2,3,0.0938,1797.87,Sweden,0.0,23691.4,0.0,0.0,0,129.0031,0.0,0.0016,0.0759,0.3718,0,0.0,1,3,High-Value At Risk,0.9072023555418702,708.0967834165286,642.39
12483,7,17,4236.259999999999,17,1842,4236.259999999999,249.19,108.35,60,578,586,36.18,112.95,6,0.2609,172.86,Sweden,309.45,3926.81,0.0788,0.0556,1,0.1883,0.0788,0.0326,0.0408,0.0294,2,860.92,0,2,Active Casuals,0.15542757750020683,661.3668152702958,102.79
12484,9,10,5485.43,10,2936,5485.43,548.54,293.6,296,580,590,64.52,159.89,3,0.2308,56.35,Spain,2519.98,2965.45,0.8495,0.2727,3,0.1374,0.8495,0.1008,0.0103,0.0172,2,868.67,0,3,High-Value At Risk,0.12124850698965987,876.892113999818,106.32
12485,438,1,708.1000000000001,1,414,708.1000000000001,708.1,414.0,34,0,438,0.0,0.0,0,0.0,0.0,Sweden,0.0,708.1,0.0,0.0,0,438.0,0.0,0.0819,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8186817381134891,113.93942806421586,93.28
12486,340,1,1037.2800000000002,1,523,1037.2800000000002,1037.28,523.0,49,0,340,0.0,0.0,0,0.0,0.0,Sweden,0.0,1037.28,0.0,0.0,0,340.0,0.0,0.0935,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7155628068384445,142.54618019988314,102.0
12487,639,1,285.29999999999995,1,174,285.29999999999995,285.3,174.0,2,0,639,0.0,0.0,1,0.5,25.5,Sweden,0.0,285.3,0.0,0.0,0,639.0,0.0,0.0114,0.0891,1.0,0,0.0,1,2,Active Casuals,0.885650096109274,68.75961675968811,60.9
12489,245,1,334.92999999999995,1,105,334.92999999999995,334.93,105.0,15,0,245,0.0,0.0,0,0.0,0.0,France,0.0,334.93,0.0,0.0,0,245.0,0.0,0.1415,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8013229314456976,75.97793690765603,60.88
12490,2,17,7958.299999999999,17,4852,7958.299999999999,468.14,285.41,171,645,647,40.31,115.02,1,0.0556,5.0,France,2356.87,5601.43,0.4207,0.2222,4,0.0484,0.4207,0.0352,0.0006,0.0263,4,1865.34,0,3,High-Value At Risk,0.06495068021886313,1880.1817768398762,122.12
12492,14,2,578.39,2,321,578.39,289.19,160.5,30,297,312,298.0,298.0,0,0.0,0.0,Germany,126.39,452.0,0.279,0.3333,1,0.0468,0.279,0.0932,0.0,0.0067,1,136.82,0,0,Low-Value / Dormant,0.4515213895320758,178.38362706976804,80.54
12493,74,2,433.74,2,207,433.74,216.87,103.5,20,31,106,31.81,31.81,1,0.3333,16.95,France,201.24,232.5,0.8618,0.3333,1,2.2555,0.8618,0.0962,0.039,0.0625,0,0.0,1,2,Active Casuals,0.53794502052147,139.1238248430867,74.84
12494,70,7,1438.03,7,636,1438.03,205.43,90.86,62,414,485,69.16,164.91,7,0.5,71.55,France,153.22,1284.81,0.1192,0.125,1,0.9978,0.1192,0.0973,0.0497,0.0169,2,377.24,0,2,Active Casuals,0.2827189333113602,234.23694205521554,66.22
12495,549,1,357.4,1,130,357.4,357.4,130.0,17,0,549,0.0,0.0,1,0.5,34.0,Sweden,0.0,357.4,0.0,0.0,0,549.0,0.0,0.1298,0.0949,1.0,0,0.0,1,2,Active Casuals,0.8966768399925686,58.93139134974406,52.84
12496,529,2,45.339999999999996,2,30,45.339999999999996,22.67,15.0,10,0,529,0.01,0.01,0,0.0,0.0,Spain,0.0,45.34,0.0,0.0,0,525.7143,0.0,0.3226,0.0,2.0,0,0.0,1,0,Low-Value / Dormant,0.9173880566283634,34.857477009855394,31.98
12497,309,2,5205.400000000001,2,4449,5205.400000000001,2602.7,2224.5,30,244,553,244.12,244.12,1,0.3333,36.75,Germany,0.0,5205.4,0.0,0.0,0,1.2606,0.0,0.0067,0.0071,0.0082,1,1043.1,0,2,Active Casuals,0.4205392396386833,875.2520603909256,368.08
12499,469,1,393.71999999999997,1,302,393.71999999999997,393.72,302.0,27,0,469,0.0,0.0,0,0.0,0.0,Germany,0.0,393.72,0.0,0.0,0,469.0,0.0,0.0891,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8324363487695132,63.45301143420953,52.82
12500,15,14,3471.23,14,1969,3471.23,247.94,140.64,75,566,582,43.61,101.63,4,0.2222,31.35,Germany,563.64,2907.59,0.1938,0.1333,2,0.3363,0.1938,0.0381,0.009,0.0247,5,2483.98,0,2,Active Casuals,0.14559850012980835,655.1241448130571,95.39
12501,245,1,2169.3900000000003,1,1783,2169.3900000000003,2169.39,1783.0,149,0,245,0.0,0.0,1,0.5,79.71,Germany,0.0,2169.39,0.0,0.0,0,245.0,0.0,0.0835,0.0367,1.0,0,0.0,1,2,Active Casuals,0.6981852198112105,670.5072562178423,468.14
12502,4,5,3723.87,5,820,3723.87,744.77,164.0,102,214,218,53.51,90.07,0,0.0,0.0,Spain,1881.22,1842.65,1.0204,0.3333,2,0.0734,1.0204,0.1242,0.0,0.0233,0,0.0,1,0,Low-Value / Dormant,0.19850291406944262,652.7349576803606,129.57
12503,493,1,1126.0,1,561,1126.0,1126.0,561.0,2,0,493,0.0,0.0,1,0.5,1126.0,Spain,0.0,1126.0,0.0,0.0,0,493.0,0.0,0.0036,0.9991,1.0,0,0.0,1,2,Active Casuals,0.9070459368977609,255.45184909747422,231.71
12504,326,2,297.00000000000006,2,368,297.00000000000006,148.5,184.0,8,179,505,179.2,179.2,0,0.0,0.0,Germany,0.0,297.0,0.0,0.0,0,1.8091,0.0,0.0217,0.0,0.0111,2,482.05,0,0,Low-Value / Dormant,0.5867575054159777,79.68467947931134,46.76
12505,317,1,955.1999999999999,1,324,955.1999999999999,955.2,324.0,42,0,317,0.0,0.0,2,0.6667,47.2,Italy,0.0,955.2,0.0,0.0,0,317.0,0.0,0.1292,0.0494,1.0,0,0.0,1,2,Active Casuals,0.6976719243043947,139.38618906696303,97.25
12506,141,1,73.50000000000001,1,23,73.50000000000001,73.5,23.0,23,0,141,0.0,0.0,0,0.0,0.0,France,0.0,73.5,0.0,0.0,0,141.0,0.0,0.9583,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8974101720215215,42.506587591801306,38.15
12507,43,4,1844.06,4,1256,1844.06,461.01,314.0,46,450,493,150.11,286.0,1,0.2,46.75,Spain,858.65,985.41,0.8705,0.4,2,0.2846,0.8705,0.0366,0.0253,0.0089,0,0.0,1,0,Low-Value / Dormant,0.577258479330923,410.0774423457695,236.72
12509,193,1,176.5,1,55,176.5,176.5,55.0,7,0,193,0.0,0.0,0,0.0,0.0,France,0.0,176.5,0.0,0.0,0,193.0,0.0,0.125,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8400178252078763,58.58083068433884,49.21
12510,51,9,5178.02,9,2049,5178.02,575.34,227.67,94,592,644,74.11,182.84,7,0.4375,1488.69,Spain,301.52,4876.5,0.0618,0.1,1,0.679,0.0618,0.0459,0.2874,0.0152,0,0.0,1,2,Active Casuals,0.5162994226255302,709.206084702388,366.16
12511,337,1,3084.0200000000004,1,1753,3084.0200000000004,3084.02,1753.0,190,0,337,0.0,0.0,1,0.5,18.25,Greece,0.0,3084.02,0.0,0.0,0,337.0,0.0,0.1083,0.0059,1.0,0,0.0,1,2,Active Casuals,0.8038209819501841,772.5592060833344,621.0
12513,21,1,612.2900000000001,1,462,612.2900000000001,612.29,462.0,35,0,21,0.0,0.0,0,0.0,0.0,France,612.29,0.0,612.29,0.5,1,21.0,612.29,0.0756,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.4411123471729377,390.254825457225,172.15
12514,176,2,1597.7600000000002,2,840,1597.7600000000002,798.88,420.0,76,374,550,374.18,374.18,0,0.0,0.0,Italy,0.0,1597.76,0.0,0.0,0,0.4691,0.0,0.0904,0.0,0.0053,0,0.0,1,0,Low-Value / Dormant,0.7891766116842099,327.5183578659438,258.47
12515,262,1,383.70000000000005,1,131,383.70000000000005,383.7,131.0,16,0,262,0.0,0.0,0,0.0,0.0,Italy,0.0,383.7,0.0,0.0,0,262.0,0.0,0.1212,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7812919279907278,104.73171534622445,81.83
12516,89,3,1919.76,3,1422,1919.76,639.92,474.0,42,418,508,209.45,250.08,0,0.0,0.0,Germany,583.2,1336.56,0.436,0.25,1,0.4229,0.436,0.0295,0.0,0.0072,1,728.86,0,0,Low-Value / Dormant,0.5555547615983184,448.91712956680004,249.4
12517,35,2,1521.45,2,834,1521.45,760.73,417.0,173,63,99,63.99,63.99,0,0.0,0.0,Germany,771.75,749.7,1.028,0.3333,1,0.5385,1.028,0.2072,0.0,0.0312,3,960.15,0,0,Low-Value / Dormant,0.2434824283406622,563.7368035553241,137.26
12518,19,1,324.83,1,187,324.83,324.83,187.0,18,0,19,0.0,0.0,0,0.0,0.0,Germany,324.83,0.0,324.83,0.5,1,19.0,324.83,0.0957,0.0,1.0,4,1732.06,0,0,Low-Value / Dormant,0.3606661263461105,750.1949871937519,270.57
12519,385,1,385.7,1,212,385.7,385.7,212.0,22,0,385,0.0,0.0,1,0.5,31.35,Germany,0.0,385.7,0.0,0.0,0,385.0,0.0,0.1033,0.0811,1.0,1,330.84,0,2,Active Casuals,0.7039842814454116,62.35953282613474,43.9
12520,51,4,2045.8500000000004,4,1099,2045.8500000000004,511.46,274.75,104,131,182,43.71,62.21,1,0.2,51.75,Germany,348.29,1697.56,0.2051,0.2,1,1.1407,0.2051,0.0945,0.0253,0.0303,1,588.41,0,0,Low-Value / Dormant,0.26043346318665717,503.46728664143006,131.12
12521,51,1,599.68,1,309,599.68,599.68,309.0,38,0,51,0.0,0.0,0,0.0,0.0,Germany,599.68,0.0,599.68,0.5,1,51.0,599.68,0.1226,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.4478151433653727,447.9199668546617,200.59
12523,16,19,3580.33,19,1958,3580.33,188.44,103.05,144,624,641,34.71,117.16,5,0.2083,107.1,France,517.56,3062.77,0.1689,0.15,3,0.448,0.1689,0.0735,0.0299,0.0304,4,772.02,0,3,High-Value At Risk,0.07885559237498559,700.0288984221878,55.2
12524,71,15,9762.869999999999,15,5769,9762.869999999999,650.86,384.6,138,507,578,36.22,133.1,1,0.0625,34.75,Germany,289.1,9473.77,0.0305,0.0625,1,1.9077,0.0305,0.0239,0.0036,0.0295,2,1363.24,0,3,High-Value At Risk,0.15407129855098264,1397.488535563582,215.31
12525,407,3,973.7300000000001,3,509,973.7300000000001,324.58,169.67,56,149,556,74.54,90.82,5,0.625,138.55,France,0.0,973.73,0.0,0.0,0,5.3876,0.0,0.1098,0.1421,0.02,0,0.0,1,2,Active Casuals,0.8140212963261713,108.37478708643734,88.22
12526,3,1,520.3,1,318,520.3,520.3,318.0,29,0,3,0.0,0.0,0,0.0,0.0,Germany,520.3,0.0,520.3,0.5,1,3.0,520.3,0.0909,0.0,1.0,2,796.36,0,0,Low-Value / Dormant,0.18586058607116335,508.91185070513734,94.59
12527,203,4,671.72,4,513,671.72,167.93,128.25,24,234,438,78.25,168.99,0,0.0,0.0,Germany,0.0,671.72,0.0,0.0,0,2.5615,0.0,0.0467,0.0,0.017,1,63.79,0,0,Low-Value / Dormant,0.5203081610208569,144.88420555984436,75.38
12528,23,4,1287.3700000000001,4,503,1287.3700000000001,321.84,125.75,46,198,221,66.05,127.03,2,0.3333,11.2,Germany,515.71,771.66,0.6674,0.4,2,0.343,0.6674,0.0913,0.0087,0.0201,2,646.11,0,2,Active Casuals,0.2599731654173506,484.89550763636646,126.06
12529,437,1,316.47999999999996,1,192,316.47999999999996,316.48,192.0,21,0,437,0.0,0.0,1,0.5,4.7,France,0.0,316.48,0.0,0.0,0,437.0,0.0,0.1088,0.0148,1.0,0,0.0,1,2,Active Casuals,0.8398047047798198,46.078018680739596,38.7
12530,32,8,3318.63,8,2400,3318.63,414.83,300.0,85,518,551,74.12,116.88,3,0.2727,69.4,Germany,416.65,2901.98,0.1435,0.1111,1,0.426,0.1435,0.0354,0.0209,0.0154,1,440.63,0,2,Active Casuals,0.20875500545906717,616.3764842192554,128.67
12531,595,1,1807.9799999999996,1,1074,1807.9799999999996,1807.98,1074.0,110,0,595,0.0,0.0,1,0.5,34.15,Germany,0.0,1807.98,0.0,0.0,0,595.0,0.0,0.1023,0.0189,1.0,1,125.22,0,2,Active Casuals,0.5667004490840907,189.7674631756428,107.54
12533,536,2,1367.89,2,704,1367.89,683.95,352.0,63,110,647,110.96,110.96,4,0.6667,217.9,Germany,0.0,1367.89,0.0,0.0,0,4.7873,0.0,0.0894,0.1592,0.018,0,0.0,1,2,Active Casuals,0.8531698121954574,193.5705542611977,165.15
12534,39,1,1089.18,1,651,1089.18,1089.18,651.0,63,0,39,0.0,0.0,0,0.0,0.0,Germany,1089.18,0.0,1089.18,0.5,1,39.0,1089.18,0.0966,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.34574188930642163,487.61088792976125,168.59
12535,0,2,716.35,2,219,716.35,358.18,109.5,28,94,95,94.83,94.83,0,0.0,0.0,France,344.9,371.45,0.926,0.3333,1,0.0,0.926,0.1273,0.0,0.0211,0,0.0,1,0,Low-Value / Dormant,0.38034337869395723,334.21981937359624,127.12
12537,317,1,732.94,1,449,732.94,732.94,449.0,43,0,317,0.0,0.0,0,0.0,0.0,Sweden,0.0,732.94,0.0,0.0,0,317.0,0.0,0.0956,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.672620649439043,157.68881004326985,106.06
12538,287,1,276.5,1,145,276.5,276.5,145.0,13,0,287,0.0,0.0,0,0.0,0.0,Spain,0.0,276.5,0.0,0.0,0,287.0,0.0,0.089,0.0,1.0,1,363.95,0,0,Low-Value / Dormant,0.7083499919784599,76.36055966411517,54.09
12539,171,6,10164.09,6,4089,10164.09,1694.02,681.5,247,454,625,90.83,265.84,1,0.1429,1715.85,Spain,0.0,10164.09,0.0,0.0,0,1.8622,0.0,0.0604,0.1688,0.0132,1,1050.66,0,3,High-Value At Risk,0.39941421586934706,2415.1086784798676,964.63
12540,1,27,18101.11,27,8767,18101.11,670.41,324.7,301,639,641,24.61,76.04,2,0.069,121.7,Spain,2744.34,15356.77,0.1787,0.1429,4,0.039,0.1787,0.0343,0.0067,0.0422,6,4153.38,0,3,High-Value At Risk,0.05411419484980711,3532.8849944870954,191.18
12541,82,2,536.14,2,419,536.14,268.07,209.5,27,107,189,107.27,107.27,0,0.0,0.0,Spain,223.74,312.4,0.7139,0.3333,1,0.7574,0.7139,0.0643,0.0,0.0185,1,445.04,0,0,Low-Value / Dormant,0.3532300466009862,351.5606344200078,124.18
12542,393,2,481.88,2,522,481.88,240.94,261.0,39,156,549,156.12,156.12,2,0.5,58.5,Spain,0.0,481.88,0.0,0.0,0,2.5013,0.0,0.0746,0.1211,0.0127,0,0.0,1,2,Active Casuals,0.8218059940849726,92.47967553708997,76.0
12543,357,1,980.25,1,688,980.25,980.25,688.0,43,0,357,0.0,0.0,0,0.0,0.0,Spain,0.0,980.25,0.0,0.0,0,357.0,0.0,0.0624,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.6460562752392304,270.23443185613496,174.59
12545,168,1,628.1500000000001,1,346,628.1500000000001,628.15,346.0,34,0,168,0.0,0.0,0,0.0,0.0,Spain,0.0,628.15,0.0,0.0,0,168.0,0.0,0.098,0.0,1.0,1,372.24,0,0,Low-Value / Dormant,0.6297747172644158,185.0230405670066,116.52
12547,106,3,383.5799999999999,3,309,383.5799999999999,127.86,103.0,13,302,409,151.47,219.95,0,0.0,0.0,Spain,0.0,383.58,0.0,0.0,0,0.6952,0.0,0.0419,0.0,0.0099,0,0.0,1,0,Low-Value / Dormant,0.6239882481231582,138.97425062688652,86.72
12548,75,1,95.19999999999999,1,49,95.19999999999999,95.2,49.0,5,0,75,0.0,0.0,0,0.0,0.0,Spain,95.2,0.0,95.2,0.5,1,75.0,95.2,0.1,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7635610545756594,129.34843709770178,98.77
12549,484,6,1575.6799999999998,6,1366,1575.6799999999998,262.61,227.67,38,121,606,24.4,104.09,0,0.0,0.0,USA,0.0,1575.68,0.0,0.0,0,19.0576,0.0,0.0278,0.0,0.0492,0,0.0,1,0,Low-Value / Dormant,0.8474541877495151,190.14493107395512,161.14
12551,266,1,168.0,1,100,168.0,168.0,100.0,10,0,266,0.0,0.0,0,0.0,0.0,Spain,0.0,168.0,0.0,0.0,0,266.0,0.0,0.099,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8202313285263235,58.82947807301529,48.25
12553,19,9,3336.06,9,1711,3336.06,370.67,190.11,96,313,332,39.13,55.93,4,0.3077,56.2,France,684.97,2651.09,0.2583,0.2,2,0.4735,0.2583,0.0561,0.0168,0.0287,3,1272.69,0,2,Active Casuals,0.08114421283518597,810.7107049653391,65.78
12554,357,1,468.5,1,240,468.5,468.5,240.0,26,0,357,0.0,0.0,0,0.0,0.0,Spain,0.0,468.5,0.0,0.0,0,357.0,0.0,0.1079,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7770110730195017,109.81170129723081,85.32
12555,591,1,129.23,1,1,129.23,129.23,1.0,1,0,591,0.0,0.0,0,0.0,0.0,Spain,0.0,129.23,0.0,0.0,0,591.0,0.0,0.5,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9333480489047675,33.084593948262906,30.88
12556,60,1,308.74999999999994,1,163,308.74999999999994,308.75,163.0,60,0,60,0.0,0.0,0,0.0,0.0,Spain,308.75,0.0,308.75,0.5,1,60.0,308.75,0.3659,0.0,1.0,1,290.81,0,0,Low-Value / Dormant,0.38706947257189905,311.12003402200196,120.43
12557,67,7,15106.14,7,5462,15106.14,2158.02,780.29,15,564,631,94.02,176.19,0,0.0,0.0,Spain,4146.34,10959.8,0.3783,0.125,1,0.7051,0.3783,0.0027,0.0,0.0124,1,2990.0,0,0,Low-Value / Dormant,0.24853827094281936,3638.771331705612,904.37
